glyph,certainty,min_x,min_y,max_x,max_y,image_path,line,number
Α,0.601165592272814,552,419,626,514,images\homer2\txt146\P_Flor_2_109r.jpg,0,1
Ν,0.46027630785549095,615,422,689,516,images\homer2\txt146\P_Flor_2_109r.jpg,0,2
Ρ,0.485447885248498,673,424,741,509,images\homer2\txt146\P_Flor_2_109r.jpg,0,3
Ε,0.9765629850115795,734,414,810,505,images\homer2\txt146\P_Flor_2_109r.jpg,0,4
Ο,0.9289030519477814,553,551,619,635,images\homer2\txt146\P_Flor_2_109r.jpg,1,0
Ρ,0.9966985814682084,613,548,671,655,images\homer2\txt146\P_Flor_2_109r.jpg,1,1
Ω,0.9950084273189401,662,542,770,627,images\homer2\txt146\P_Flor_2_109r.jpg,1,2
Ρ,0.9246191491549701,762,543,830,659,images\homer2\txt146\P_Flor_2_109r.jpg,1,3
Ε,0.698906637238794,533,650,600,731,images\homer2\txt146\P_Flor_2_109r.jpg,2,0
Ν,0.9944863562155065,592,657,687,737,images\homer2\txt146\P_Flor_2_109r.jpg,2,1
Α,0.9733528512192816,673,651,759,740,images\homer2\txt146\P_Flor_2_109r.jpg,2,2
Ν,0.9995197126482643,740,659,833,741,images\homer2\txt146\P_Flor_2_109r.jpg,2,3
Ε,0.2387401572312211,822,671,898,743,images\homer2\txt146\P_Flor_2_109r.jpg,2,4
Ν,0.19513484379928808,583,736,655,826,images\homer2\txt146\P_Flor_2_109r.jpg,3,0
Α,0.9758885636284872,648,745,733,829,images\homer2\txt146\P_Flor_2_109r.jpg,3,1
Τ,0.7494446433905455,729,755,858,831,images\homer2\txt146\P_Flor_2_109r.jpg,3,2
Η,0.5952669691975959,656,1219,732,1300,images\homer2\txt146\P_Flor_2_109r.jpg,4,0
Π,0.9918894776498195,725,1212,811,1290,images\homer2\txt146\P_Flor_2_109r.jpg,4,1
Ο,0.9978616416528195,805,1217,872,1292,images\homer2\txt146\P_Flor_2_109r.jpg,4,2
Ι,0.22374670245645228,517,1229,581,1307,images\homer2\txt146\P_Flor_2_109r.jpg,5,0
Μ,0.998323518134176,505,1318,607,1405,images\homer2\txt146\P_Flor_2_109r.jpg,6,0
Α,0.9990658391854358,597,1311,694,1414,images\homer2\txt146\P_Flor_2_109r.jpg,6,1
Λ,0.9833361263255028,677,1316,754,1403,images\homer2\txt146\P_Flor_2_109r.jpg,6,2
Ε,0.999421976248488,742,1319,816,1403,images\homer2\txt146\P_Flor_2_109r.jpg,6,3
Ν,0.9743868481272914,809,1309,899,1404,images\homer2\txt146\P_Flor_2_109r.jpg,6,4
Ο,0.6723475507429586,287,1445,365,1519,images\homer2\txt146\P_Flor_2_109r.jpg,7,0
Τ,0.9589972970411441,356,1429,449,1512,images\homer2\txt146\P_Flor_2_109r.jpg,7,1
Α,0.9982948113551944,428,1419,516,1507,images\homer2\txt146\P_Flor_2_109r.jpg,7,2
Π,0.9861660599293353,503,1428,591,1506,images\homer2\txt146\P_Flor_2_109r.jpg,7,3
Α,0.968791005679574,581,1423,687,1516,images\homer2\txt146\P_Flor_2_109r.jpg,7,4
Ν,0.9993819550504289,697,1420,800,1508,images\homer2\txt146\P_Flor_2_109r.jpg,7,5
Ε,0.9983627129558819,786,1421,852,1503,images\homer2\txt146\P_Flor_2_109r.jpg,7,6
Ρ,0.4068582640699229,843,1421,903,1503,images\homer2\txt146\P_Flor_2_109r.jpg,7,7
Ω,0.9390899146323655,300,1545,407,1623,images\homer2\txt146\P_Flor_2_109r.jpg,8,0
Ι,0.9840622230322462,397,1543,446,1621,images\homer2\txt146\P_Flor_2_109r.jpg,8,1
Μ,0.9999132776011906,434,1542,561,1619,images\homer2\txt146\P_Flor_2_109r.jpg,8,2
Ε,0.9888637920985591,539,1539,608,1619,images\homer2\txt146\P_Flor_2_109r.jpg,8,3
Ν,0.9920006475830528,597,1532,706,1615,images\homer2\txt146\P_Flor_2_109r.jpg,8,4
Θ,0.9333410716814063,691,1529,775,1622,images\homer2\txt146\P_Flor_2_109r.jpg,8,5
Ε,0.4366045694362058,764,1528,847,1615,images\homer2\txt146\P_Flor_2_109r.jpg,8,6
Φ,0.3785157066740131,833,1528,901,1615,images\homer2\txt146\P_Flor_2_109r.jpg,8,7
Ω,0.4353964280139849,288,1643,355,1737,images\homer2\txt146\P_Flor_2_109r.jpg,9,0
Ν,0.9998102738556867,347,1646,443,1730,images\homer2\txt146\P_Flor_2_109r.jpg,9,1
Ε,0.9972759773008333,431,1644,499,1727,images\homer2\txt146\P_Flor_2_109r.jpg,9,2
Φ,0.9534129379146454,488,1626,588,1766,images\homer2\txt146\P_Flor_2_109r.jpg,9,3
Ι,0.9942966164350018,580,1654,624,1729,images\homer2\txt146\P_Flor_2_109r.jpg,9,4
Π,0.9657256563033169,615,1656,706,1731,images\homer2\txt146\P_Flor_2_109r.jpg,9,5
Π,0.9870954577366905,696,1648,796,1730,images\homer2\txt146\P_Flor_2_109r.jpg,9,6
Ο,0.977717600834966,781,1652,848,1730,images\homer2\txt146\P_Flor_2_109r.jpg,9,7
Δ,0.7489620014123948,841,1644,904,1731,images\homer2\txt146\P_Flor_2_109r.jpg,9,8
Τ,0.2264834241064765,843,1749,913,1826,images\homer2\txt146\P_Flor_2_109r.jpg,10,0
Α,0.726790606600972,314,1753,394,1842,images\homer2\txt146\P_Flor_2_109r.jpg,11,0
Η,0.9960706671069125,423,1756,493,1834,images\homer2\txt146\P_Flor_2_109r.jpg,12,0
Ι,0.8064331072694911,487,1760,519,1832,images\homer2\txt146\P_Flor_2_109r.jpg,12,1
Κ,0.9366356808753179,501,1752,561,1828,images\homer2\txt146\P_Flor_2_109r.jpg,12,2
Χ,0.7065385927912418,549,1751,637,1831,images\homer2\txt146\P_Flor_2_109r.jpg,12,3
Ε,0.9993068087038861,648,1752,717,1831,images\homer2\txt146\P_Flor_2_109r.jpg,12,4
Μ,0.9993455090323641,710,1750,804,1832,images\homer2\txt146\P_Flor_2_109r.jpg,12,5
Α,0.9935204699872264,328,1858,415,1937,images\homer2\txt146\P_Flor_2_109r.jpg,13,0
Π,0.5569400893933899,420,1861,494,1931,images\homer2\txt146\P_Flor_2_109r.jpg,13,1
Ο,0.995924686483615,485,1852,549,1931,images\homer2\txt146\P_Flor_2_109r.jpg,13,2
Υ,0.9892379779785234,535,1854,615,1942,images\homer2\txt146\P_Flor_2_109r.jpg,13,3
Δ,0.7238531772975658,605,1854,686,1937,images\homer2\txt146\P_Flor_2_109r.jpg,13,4
Α,0.9451358397609269,673,1846,762,1933,images\homer2\txt146\P_Flor_2_109r.jpg,13,5
Π,0.9792196435780554,754,1848,839,1933,images\homer2\txt146\P_Flor_2_109r.jpg,13,6
Η,0.9918623048497432,832,1846,912,1929,images\homer2\txt146\P_Flor_2_109r.jpg,13,7
Ο,0.9537307289221232,321,1952,386,2031,images\homer2\txt146\P_Flor_2_109r.jpg,14,0
Ρ,0.9859690015465143,383,1952,441,2059,images\homer2\txt146\P_Flor_2_109r.jpg,14,1
Ε,0.9798760539582095,439,1946,504,2030,images\homer2\txt146\P_Flor_2_109r.jpg,14,2
Α,0.9982391858750518,498,1938,588,2029,images\homer2\txt146\P_Flor_2_109r.jpg,14,3
Ϲ,0.9948121231781758,577,1945,650,2026,images\homer2\txt146\P_Flor_2_109r.jpg,14,4
Μ,0.9998438528468239,640,1944,739,2029,images\homer2\txt146\P_Flor_2_109r.jpg,14,5
Ε,0.8039213849262904,730,1944,806,2028,images\homer2\txt146\P_Flor_2_109r.jpg,14,6
Ν,0.9982263272036823,797,1945,904,2025,images\homer2\txt146\P_Flor_2_109r.jpg,14,7
Ο,0.4476765171047877,313,2046,379,2115,images\homer2\txt146\P_Flor_2_109r.jpg,15,0
Ϲ,0.5695983476403036,378,2050,449,2126,images\homer2\txt146\P_Flor_2_109r.jpg,15,1
Ϲ,0.9211203723714848,442,2051,517,2131,images\homer2\txt146\P_Flor_2_109r.jpg,15,2
Θ,0.9979142467796972,506,2043,594,2132,images\homer2\txt146\P_Flor_2_109r.jpg,15,3
Ε,0.9981041524843134,588,2041,669,2131,images\homer2\txt146\P_Flor_2_109r.jpg,15,4
Ν,0.9969777366883542,656,2038,747,2127,images\homer2\txt146\P_Flor_2_109r.jpg,15,5
Ε,0.9988483032524926,731,2034,810,2120,images\homer2\txt146\P_Flor_2_109r.jpg,15,6
Λ,0.934962718899591,808,2030,877,2119,images\homer2\txt146\P_Flor_2_109r.jpg,15,7
Ε,0.2352567351206798,210,145,298,226,images\homer2\txt16\P_Hamb_graec_384cut.jpg,0,0
Ν,0.9988265800341892,290,152,401,239,images\homer2\txt16\P_Hamb_graec_384cut.jpg,0,1
Ι,0.7094272579168533,392,155,455,234,images\homer2\txt16\P_Hamb_graec_384cut.jpg,0,2
Α,0.7712153061781873,437,157,526,237,images\homer2\txt16\P_Hamb_graec_384cut.jpg,0,3
Κ,0.6615345412760876,573,161,659,240,images\homer2\txt16\P_Hamb_graec_384cut.jpg,1,0
Ε,0.9981631244177913,649,170,731,238,images\homer2\txt16\P_Hamb_graec_384cut.jpg,1,1
Ν,0.9581030554661633,729,166,841,244,images\homer2\txt16\P_Hamb_graec_384cut.jpg,1,2
Ε,0.7162503466788738,833,168,907,240,images\homer2\txt16\P_Hamb_graec_384cut.jpg,1,3
Ρ,0.21561278888850327,193,272,292,371,images\homer2\txt16\P_Hamb_graec_384cut.jpg,2,0
Ε,0.9990578130317798,279,285,362,369,images\homer2\txt16\P_Hamb_graec_384cut.jpg,2,1
Τ,0.6331302865103052,349,288,439,366,images\homer2\txt16\P_Hamb_graec_384cut.jpg,2,2
Μ,0.5298804569653482,481,284,580,366,images\homer2\txt16\P_Hamb_graec_384cut.jpg,3,0
Ε,0.4998198682086946,581,291,667,364,images\homer2\txt16\P_Hamb_graec_384cut.jpg,3,1
Ι,0.9862193424938259,686,292,741,368,images\homer2\txt16\P_Hamb_graec_384cut.jpg,4,0
Ϲ,0.9603670370848836,735,292,803,371,images\homer2\txt16\P_Hamb_graec_384cut.jpg,4,1
Ϲ,0.9485631775692296,791,295,866,374,images\homer2\txt16\P_Hamb_graec_384cut.jpg,4,2
Λ,0.39157263730980624,853,292,938,379,images\homer2\txt16\P_Hamb_graec_384cut.jpg,4,3
Υ,0.9848327488817623,921,293,1006,378,images\homer2\txt16\P_Hamb_graec_384cut.jpg,4,4
Π,0.9605504051309238,424,430,513,511,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,0
Α,0.9133810550307268,495,427,571,509,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,1
Ρ,0.361160343525639,553,432,609,505,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,2
Ε,0.9988155296963342,601,431,678,502,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,3
Π,0.9849511650501072,672,429,793,511,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,4
Ε,0.9985652647213236,779,433,847,515,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,5
Ρ,0.7996747844322345,837,438,917,519,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,6
Ν,0.920811313976338,895,437,988,518,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,7
Μ,0.7037943819105962,978,429,1155,517,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,8
Φ,0.3690959803957276,1135,393,1248,550,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,9
Ε,0.9353319876419004,1228,432,1304,522,images\homer2\txt16\P_Hamb_graec_384cut.jpg,5,10
Τ,0.9430216130603416,456,552,552,643,images\homer2\txt16\P_Hamb_graec_384cut.jpg,6,0
Ρ,0.9640810006987472,539,557,605,648,images\homer2\txt16\P_Hamb_graec_384cut.jpg,6,1
Μ,0.7633925038104155,598,556,726,641,images\homer2\txt16\P_Hamb_graec_384cut.jpg,6,2
Ε,0.9722095945694456,721,558,805,643,images\homer2\txt16\P_Hamb_graec_384cut.jpg,6,3
Ϲ,0.995943998841307,799,564,871,641,images\homer2\txt16\P_Hamb_graec_384cut.jpg,6,4
Η,0.6416134623972052,860,566,962,639,images\homer2\txt16\P_Hamb_graec_384cut.jpg,6,5
Ε,0.9984646097233896,1036,565,1114,643,images\homer2\txt16\P_Hamb_graec_384cut.jpg,7,0
Κ,0.9981397831494754,1109,563,1199,644,images\homer2\txt16\P_Hamb_graec_384cut.jpg,7,1
Η,0.9963233838976816,1193,560,1283,643,images\homer2\txt16\P_Hamb_graec_384cut.jpg,7,2
Ν,0.7610876238822284,450,673,534,763,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,0
Ε,0.986742142932577,528,679,608,764,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,1
Ι,0.8857492519023431,599,675,644,767,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,2
Ρ,0.4706668501579965,634,681,705,770,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,3
Ο,0.6118216741713803,694,681,771,769,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,4
Ϲ,0.7195916822884103,761,690,831,770,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,5
Ε,0.9973760618880584,823,684,905,769,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,6
Τ,0.5835545147317766,891,684,986,766,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,7
Α,0.5296144724348872,1003,683,1099,759,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,8
Τ,0.7226195162190956,1107,678,1190,767,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,9
Ο,0.4902112378010728,1183,680,1267,760,images\homer2\txt16\P_Hamb_graec_384cut.jpg,8,10
Α,0.9765756173201884,477,806,569,888,images\homer2\txt16\P_Hamb_graec_384cut.jpg,9,0
Ν,0.49558756486809036,556,808,659,894,images\homer2\txt16\P_Hamb_graec_384cut.jpg,9,1
Ο,0.5268193990577458,288,807,377,903,images\homer2\txt16\P_Hamb_graec_384cut.jpg,10,0
Π,0.3513797746039278,358,806,442,895,images\homer2\txt16\P_Hamb_graec_384cut.jpg,10,1
Ε,0.8964928853188464,689,812,763,883,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,0
Ο,0.49673171127040444,757,807,842,891,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,1
Ϲ,0.845198827681883,830,810,896,887,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,2
Α,0.9876156896601684,882,807,964,893,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,3
Ϲ,0.9499098297494004,950,809,1023,890,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,4
Ε,0.9936899818315765,1003,806,1091,890,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,5
Π,0.9906567657302882,1078,807,1187,897,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,6
Ι,0.961203745069052,1177,811,1234,897,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,7
Ν,0.625607334666175,1223,816,1309,899,images\homer2\txt16\P_Hamb_graec_384cut.jpg,11,8
Δ,0.976529849616476,293,944,381,1044,images\homer2\txt16\P_Hamb_graec_384cut.jpg,12,0
Η,0.9970210046970793,371,943,466,1038,images\homer2\txt16\P_Hamb_graec_384cut.jpg,12,1
Π,0.5489330471479191,598,946,686,1029,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,0
Α,0.9528415189790177,662,948,740,1027,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,1
Λ,0.9116885644770665,727,944,847,1038,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,2
Ι,0.43546397125748937,782,948,851,1031,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,3
Τ,0.23090982859243037,843,942,924,1025,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,4
Μ,0.4453915089517134,920,941,1042,1026,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,5
Ν,0.9992699822516179,1032,942,1132,1034,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,6
Ο,0.9118093619536222,1119,949,1209,1029,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,7
Ν,0.9872201052992947,1197,943,1311,1033,images\homer2\txt16\P_Hamb_graec_384cut.jpg,13,8
Ρ,0.8575412856066971,649,1070,727,1160,images\homer2\txt16\P_Hamb_graec_384cut.jpg,14,0
Ι,0.9862673988012495,718,1075,768,1155,images\homer2\txt16\P_Hamb_graec_384cut.jpg,14,1
Δ,0.990331064863442,761,1083,841,1157,images\homer2\txt16\P_Hamb_graec_384cut.jpg,14,2
Α,0.6185997181439945,828,1077,929,1157,images\homer2\txt16\P_Hamb_graec_384cut.jpg,14,3
Μ,0.7547074040801126,901,1071,997,1155,images\homer2\txt16\P_Hamb_graec_384cut.jpg,14,4
Ϲ,0.6409695246639222,1183,1074,1246,1149,images\homer2\txt16\P_Hamb_graec_384cut.jpg,15,0
Ι,0.8565458379765886,1238,1070,1279,1151,images\homer2\txt16\P_Hamb_graec_384cut.jpg,15,1
Ϲ,0.6783196674593022,1270,1078,1337,1150,images\homer2\txt16\P_Hamb_graec_384cut.jpg,15,2
Η,0.9969978655895061,539,1185,635,1270,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,0
Ϲ,0.9761773079069352,626,1185,699,1264,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,1
Ν,0.9773252529083285,685,1185,784,1275,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,2
Η,0.6216867391242726,784,1185,891,1277,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,3
Λ,0.8557366457951961,878,1187,961,1273,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,4
Η,0.9987562206508255,951,1193,1043,1273,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,5
Ι,0.6804749704959109,1034,1192,1093,1277,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,6
Ω,0.9966224423603233,1087,1190,1204,1268,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,7
Ι,0.9017112895303054,1194,1193,1258,1275,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,8
Κ,0.5984503912075506,1246,1189,1328,1273,images\homer2\txt16\P_Hamb_graec_384cut.jpg,16,9
Ω,0.6378415522918182,502,1316,601,1410,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,0
Π,0.866920551552163,601,1311,705,1393,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,1
Α,0.7128231718511673,692,1317,751,1389,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,2
Γ,0.6782179237618222,741,1317,804,1389,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,3
Ε,0.8501775038578587,795,1319,882,1394,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,4
Ρ,0.9949728732974706,873,1318,951,1399,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,5
Ο,0.9963609090906819,939,1315,1027,1396,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,6
Ν,0.9984642593314492,1026,1321,1125,1395,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,7
Τ,0.9599163769205572,1109,1315,1216,1392,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,8
Ω,0.9830518475324328,1188,1317,1302,1390,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,9
Ϲ,0.3128748194647486,1302,1314,1378,1408,images\homer2\txt16\P_Hamb_graec_384cut.jpg,17,10
Ϲ,0.858706723155906,606,1450,684,1538,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,0
Τ,0.3438312702149305,674,1454,775,1545,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,1
Ρ,0.8529208984027918,763,1450,854,1540,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,2
Ο,0.9975457057643135,841,1454,929,1539,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,3
Ϲ,0.993682721120802,923,1454,995,1538,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,4
Ε,0.9987524834552853,981,1445,1060,1532,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,5
Φ,0.9625066588147938,1047,1410,1158,1573,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,6
Ω,0.9987970674616975,1141,1446,1266,1525,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,7
Ν,0.9860059526178775,1251,1442,1373,1526,images\homer2\txt16\P_Hamb_graec_384cut.jpg,18,8
Φ,0.9628735279527442,599,1535,720,1717,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,0
Ρ,0.940753044553684,698,1587,779,1674,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,1
Ο,0.9954039103581475,765,1590,841,1668,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,2
Ν,0.997608257882076,832,1585,955,1681,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,3
Ο,0.6034083871662036,947,1595,1043,1672,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,4
Ϲ,0.9891340613527079,1034,1590,1111,1669,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,5
Ι,0.9738578436653091,1101,1585,1162,1675,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,6
Π,0.9943693102571128,1156,1577,1289,1678,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,7
Υ,0.2547159791296534,1268,1576,1368,1663,images\homer2\txt16\P_Hamb_graec_384cut.jpg,19,8
Ν,0.49911366346588654,316,1589,381,1678,images\homer2\txt16\P_Hamb_graec_384cut.jpg,20,0
Ε,0.6696172283949657,372,1590,449,1679,images\homer2\txt16\P_Hamb_graec_384cut.jpg,20,1
Ϲ,0.29713408747854075,435,1606,498,1676,images\homer2\txt16\P_Hamb_graec_384cut.jpg,20,2
Α,0.4362386332661296,486,1589,574,1674,images\homer2\txt16\P_Hamb_graec_384cut.jpg,20,3
Ο,0.9947985963504742,341,1712,423,1799,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,0
Ν,0.996556938284745,422,1716,530,1805,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,1
Ε,0.9991758141060294,522,1717,603,1803,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,2
Ι,0.7979466429971396,592,1717,669,1808,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,3
Δ,0.7519054941114455,654,1719,738,1805,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,4
Ε,0.9969078318582831,729,1719,807,1798,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,5
Ι,0.9958017725132202,798,1718,848,1808,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,6
Ν,0.9980691369319487,838,1713,947,1809,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,7
Β,0.6182807056554531,936,1712,1021,1809,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,8
Ο,0.9531308943901338,1009,1714,1101,1804,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,9
Υ,0.9803299722385589,1088,1717,1164,1809,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,10
Λ,0.9549266369095607,1148,1718,1230,1806,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,11
Η,0.9990445751980532,1227,1707,1332,1803,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,12
Ϲ,0.8371076204794784,1325,1699,1422,1791,images\homer2\txt16\P_Hamb_graec_384cut.jpg,21,13
Ω,0.5171044573213501,1055,1841,1140,1928,images\homer2\txt16\P_Hamb_graec_384cut.jpg,22,0
Ϲ,0.9966019516199321,1134,1840,1221,1922,images\homer2\txt16\P_Hamb_graec_384cut.jpg,22,1
Ϲ,0.9185600939200004,1214,1840,1296,1916,images\homer2\txt16\P_Hamb_graec_384cut.jpg,22,2
Μ,0.1857178392847439,1277,1836,1377,1915,images\homer2\txt16\P_Hamb_graec_384cut.jpg,22,3
Ρ,0.25133299392401004,348,1850,424,1932,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,0
Α,0.9966433061340348,406,1850,483,1931,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,1
Φ,0.9729103716440703,467,1819,571,1968,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,2
Α,0.9900334780882841,556,1843,640,1931,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,3
Π,0.8159585491530686,626,1847,706,1931,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,4
Α,0.9688297255955678,688,1843,767,1933,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,5
Ι,0.992856387250437,752,1845,804,1926,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,6
Κ,0.9937717817248534,796,1839,888,1933,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,7
Ω,0.6864100973577244,867,1846,993,1930,images\homer2\txt16\P_Hamb_graec_384cut.jpg,23,8
Ε,0.984909590391011,524,1970,593,2050,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,0
Ϲ,0.9912492825919427,586,1976,661,2056,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,1
Ω,0.9567806045290291,652,1974,787,2059,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,2
Κ,0.998236837864962,780,1977,877,2064,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,3
Α,0.9935060561289322,862,1970,952,2060,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,4
Ν,0.9306493110515858,931,1969,1050,2055,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,5
Ο,0.906978110921384,1037,1966,1123,2051,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,6
Ϲ,0.991842608586989,1117,1969,1188,2048,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,7
Δ,0.4728717121044338,1176,1964,1257,2053,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,8
Ε,0.9777324792718147,1244,1962,1331,2048,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,9
Ι,0.12735618508191077,1313,1954,1405,2050,images\homer2\txt16\P_Hamb_graec_384cut.jpg,24,10
Π,0.5609286112342006,612,43,703,134,images\homer2\txt19\Brux_Inv_7160.jpg,0,0
Α,0.9333646935503893,690,52,799,153,images\homer2\txt19\Brux_Inv_7160.jpg,0,1
Ι,0.39461583059143457,779,75,853,170,images\homer2\txt19\Brux_Inv_7160.jpg,0,2
Α,0.1766070089707782,842,72,963,163,images\homer2\txt19\Brux_Inv_7160.jpg,0,3
Ν,0.26304241889778035,429,122,559,231,images\homer2\txt19\Brux_Inv_7160.jpg,1,0
Μ,0.9960075085499994,544,136,687,242,images\homer2\txt19\Brux_Inv_7160.jpg,1,1
Ε,0.9995336036467807,668,153,785,257,images\homer2\txt19\Brux_Inv_7160.jpg,1,2
Ν,0.9725251049211034,767,172,869,281,images\homer2\txt19\Brux_Inv_7160.jpg,1,3
Ω,0.7242098347214295,857,180,987,278,images\homer2\txt19\Brux_Inv_7160.jpg,1,4
Θ,0.976838841512081,385,243,500,354,images\homer2\txt19\Brux_Inv_7160.jpg,2,0
Α,0.9920261461660584,476,246,597,361,images\homer2\txt19\Brux_Inv_7160.jpg,2,1
Κ,0.9643077555785076,579,262,691,372,images\homer2\txt19\Brux_Inv_7160.jpg,2,2
Α,0.6303717163502756,660,268,784,379,images\homer2\txt19\Brux_Inv_7160.jpg,2,3
Θ,0.8618447236823336,769,280,889,395,images\homer2\txt19\Brux_Inv_7160.jpg,2,4
Ε,0.9547794181364027,869,294,998,399,images\homer2\txt19\Brux_Inv_7160.jpg,2,5
Δ,0.9988307356853704,354,357,488,462,images\homer2\txt19\Brux_Inv_7160.jpg,3,0
Ο,0.9967183632761404,470,373,581,478,images\homer2\txt19\Brux_Inv_7160.jpg,3,1
