glyph,certainty,min_x,min_y,max_x,max_y,image_path,line,number
Ρ,0.7029050838596217,2621,2493,2699,2572,images\homer2\txt13\P_Hamb_graec_385.jpg,37,0
Α,0.982522028500939,2683,2486,2806,2579,images\homer2\txt13\P_Hamb_graec_385.jpg,37,1
Κ,0.9990807129070864,2795,2482,2902,2575,images\homer2\txt13\P_Hamb_graec_385.jpg,37,2
Α,0.9966826850122242,2882,2476,2970,2579,images\homer2\txt13\P_Hamb_graec_385.jpg,37,3
Ι,0.8839746590326354,2965,2478,3024,2587,images\homer2\txt13\P_Hamb_graec_385.jpg,37,4
Α,0.9313732400031127,3008,2484,3094,2589,images\homer2\txt13\P_Hamb_graec_385.jpg,37,5
Φ,0.7692813295009948,3070,2487,3166,2594,images\homer2\txt13\P_Hamb_graec_385.jpg,37,6
Χ,0.9961129585887698,3125,2489,3261,2595,images\homer2\txt13\P_Hamb_graec_385.jpg,37,7
Ε,0.43213243904973375,3240,2507,3320,2587,images\homer2\txt13\P_Hamb_graec_385.jpg,37,8
Η,0.2613086462792566,3271,2510,3365,2588,images\homer2\txt13\P_Hamb_graec_385.jpg,37,9
Ν,0.9555715851831921,3338,2497,3488,2587,images\homer2\txt13\P_Hamb_graec_385.jpg,37,10
Χ,0.8907743731624713,3502,2496,3638,2592,images\homer2\txt13\P_Hamb_graec_385.jpg,37,11
Ε,0.5943349374641006,3571,2492,3640,2578,images\homer2\txt13\P_Hamb_graec_385.jpg,37,12
Ϲ,0.7091572703763914,3618,2495,3721,2575,images\homer2\txt13\P_Hamb_graec_385.jpg,37,13
Π,0.24243870625902927,3705,2500,3795,2577,images\homer2\txt13\P_Hamb_graec_385.jpg,37,14
Δ,0.9390114760439006,3773,2491,3869,2577,images\homer2\txt13\P_Hamb_graec_385.jpg,37,15
Ε,0.9756982101485898,3852,2498,3966,2594,images\homer2\txt13\P_Hamb_graec_385.jpg,37,16
Κ,0.9969941630163589,3955,2486,4074,2577,images\homer2\txt13\P_Hamb_graec_385.jpg,37,17
Ι,0.6361015161945605,4052,2489,4111,2578,images\homer2\txt13\P_Hamb_graec_385.jpg,37,18
Ω,0.9359938431926549,4098,2495,4217,2578,images\homer2\txt13\P_Hamb_graec_385.jpg,37,19
Λ,0.4372109964352236,4197,2500,4289,2573,images\homer2\txt13\P_Hamb_graec_385.jpg,37,20
Μ,0.5648772109683172,4268,2494,4363,2576,images\homer2\txt13\P_Hamb_graec_385.jpg,37,21
Μ,0.8475514998007373,4456,2498,4580,2590,images\homer2\txt13\P_Hamb_graec_385.jpg,38,0
Α,0.9758941340549346,4559,2491,4663,2586,images\homer2\txt13\P_Hamb_graec_385.jpg,38,1
Λ,0.5941320910096564,4639,2482,4749,2585,images\homer2\txt13\P_Hamb_graec_385.jpg,38,2
Ε,0.9991871731247992,4730,2499,4850,2592,images\homer2\txt13\P_Hamb_graec_385.jpg,38,3
Ι,0.9196887156449602,4830,2505,4880,2585,images\homer2\txt13\P_Hamb_graec_385.jpg,38,4
Π,0.9843753761571065,4864,2503,4980,2589,images\homer2\txt13\P_Hamb_graec_385.jpg,38,5
Ε,0.9945013871675416,4960,2502,5080,2590,images\homer2\txt13\P_Hamb_graec_385.jpg,38,6
Τ,0.9858889064870755,5054,2503,5176,2592,images\homer2\txt13\P_Hamb_graec_385.jpg,38,7
Κ,0.7211261632879242,5239,2508,5331,2585,images\homer2\txt13\P_Hamb_graec_385.jpg,39,0
Ο,0.783740489021187,5315,2510,5406,2587,images\homer2\txt13\P_Hamb_graec_385.jpg,39,1
Η,0.9919325556161844,1271,2527,1406,2637,images\homer2\txt13\P_Hamb_graec_385.jpg,40,0
Ϲ,0.9644626332783983,1384,2525,1504,2626,images\homer2\txt13\P_Hamb_graec_385.jpg,40,1
Τ,0.7015935519445061,2481,2621,2600,2729,images\homer2\txt13\P_Hamb_graec_385.jpg,41,0
Ε,0.2834900697496485,2585,2626,2670,2705,images\homer2\txt13\P_Hamb_graec_385.jpg,41,1
Ο,0.4511416340764858,2652,2632,2763,2711,images\homer2\txt13\P_Hamb_graec_385.jpg,41,2
Μ,0.8563527176607704,2744,2614,2886,2714,images\homer2\txt13\P_Hamb_graec_385.jpg,41,3
Ε,0.9563174491622856,2870,2617,2982,2726,images\homer2\txt13\P_Hamb_graec_385.jpg,41,4
Η,0.972736698421404,2960,2619,3083,2726,images\homer2\txt13\P_Hamb_graec_385.jpg,41,5
Μ,0.8660252768077689,3063,2618,3215,2724,images\homer2\txt13\P_Hamb_graec_385.jpg,41,6
Ε,0.9994958727278858,3204,2618,3305,2709,images\homer2\txt13\P_Hamb_graec_385.jpg,41,7
Κ,0.7007885039700545,3291,2625,3401,2704,images\homer2\txt13\P_Hamb_graec_385.jpg,41,8
Π,0.968676410496521,3367,2622,3485,2735,images\homer2\txt13\P_Hamb_graec_385.jpg,41,9
Ε,0.5489234352966571,3463,2625,3559,2753,images\homer2\txt13\P_Hamb_graec_385.jpg,41,10
Μ,0.9783640297799087,3549,2640,3679,2735,images\homer2\txt13\P_Hamb_graec_385.jpg,41,11
Τ,0.7197713979578645,3655,2631,3753,2729,images\homer2\txt13\P_Hamb_graec_385.jpg,41,12
Ο,0.9225276716708546,3742,2630,3826,2718,images\homer2\txt13\P_Hamb_graec_385.jpg,41,13
Ι,0.7612583291840846,3813,2623,3871,2726,images\homer2\txt13\P_Hamb_graec_385.jpg,41,14
Ϲ,0.939487384167061,3858,2625,3943,2717,images\homer2\txt13\P_Hamb_graec_385.jpg,41,15
Υ,0.3412022239357248,3919,2616,4012,2715,images\homer2\txt13\P_Hamb_graec_385.jpg,41,16
Κ,0.9964622926965725,3992,2615,4100,2704,images\homer2\txt13\P_Hamb_graec_385.jpg,41,17
Α,0.8941539664421622,4072,2622,4169,2709,images\homer2\txt13\P_Hamb_graec_385.jpg,41,18
Π,0.800394909326408,4145,2629,4254,2726,images\homer2\txt13\P_Hamb_graec_385.jpg,41,19
Ε,0.9839706145690742,4234,2630,4344,2724,images\homer2\txt13\P_Hamb_graec_385.jpg,41,20
Ο,0.49290399253903283,4342,2652,4477,2746,images\homer2\txt13\P_Hamb_graec_385.jpg,41,21
Ι,0.407416023912486,4454,2639,4505,2736,images\homer2\txt13\P_Hamb_graec_385.jpg,41,22
Α,0.9641960952398625,4488,2616,4577,2710,images\homer2\txt13\P_Hamb_graec_385.jpg,41,23
Ϲ,0.9930328411097449,4560,2628,4671,2714,images\homer2\txt13\P_Hamb_graec_385.jpg,41,24
Θ,0.9581359392533771,4660,2626,4761,2714,images\homer2\txt13\P_Hamb_graec_385.jpg,41,25
Ε,0.998923217532228,4743,2624,4851,2706,images\homer2\txt13\P_Hamb_graec_385.jpg,41,26
Ν,0.9781385759845515,4835,2625,4933,2713,images\homer2\txt13\P_Hamb_graec_385.jpg,41,27
Χ,0.58010238722823,4915,2627,5008,2713,images\homer2\txt13\P_Hamb_graec_385.jpg,41,28
Ε,0.9989779499159611,4996,2625,5105,2719,images\homer2\txt13\P_Hamb_graec_385.jpg,41,29
Χ,0.9907909552697803,5073,2627,5198,2722,images\homer2\txt13\P_Hamb_graec_385.jpg,41,30
Ε,0.9993396746039063,5176,2630,5289,2718,images\homer2\txt13\P_Hamb_graec_385.jpg,41,31
Ϲ,0.42117257692353277,5268,2636,5393,2717,images\homer2\txt13\P_Hamb_graec_385.jpg,41,32
Ε,0.256844884309657,5360,2635,5456,2716,images\homer2\txt13\P_Hamb_graec_385.jpg,41,33
Ο,0.9923715057931548,1262,2681,1394,2785,images\homer2\txt13\P_Hamb_graec_385.jpg,42,0
Ρ,0.9932412308636859,1375,2672,1463,2779,images\homer2\txt13\P_Hamb_graec_385.jpg,42,1
Ο,0.9932288490093234,1443,2677,1543,2768,images\homer2\txt13\P_Hamb_graec_385.jpg,42,2
Ν,0.9831455793626804,1525,2669,1641,2771,images\homer2\txt13\P_Hamb_graec_385.jpg,42,3
Δ,0.9895426409034792,1616,2661,1750,2770,images\homer2\txt13\P_Hamb_graec_385.jpg,42,4
Ε,0.9687267090656697,1731,2663,1879,2781,images\homer2\txt13\P_Hamb_graec_385.jpg,42,5
Α,0.9704273101138009,2466,2754,2589,2860,images\homer2\txt13\P_Hamb_graec_385.jpg,43,0
Τ,0.951059479593412,2574,2754,2712,2849,images\homer2\txt13\P_Hamb_graec_385.jpg,43,1
Ρ,0.9745224774999253,2681,2744,2785,2868,images\homer2\txt13\P_Hamb_graec_385.jpg,43,2
Ε,0.9963755946064882,2771,2750,2879,2849,images\homer2\txt13\P_Hamb_graec_385.jpg,43,3
Ι,0.9564491720234151,2862,2753,2914,2847,images\homer2\txt13\P_Hamb_graec_385.jpg,43,4
Δ,0.9951739803014891,2898,2750,2999,2844,images\homer2\txt13\P_Hamb_graec_385.jpg,43,5
Η,0.9994989759143674,2978,2755,3098,2844,images\homer2\txt13\P_Hamb_graec_385.jpg,43,6
Ϲ,0.9630658324102229,3085,2756,3204,2845,images\homer2\txt13\P_Hamb_graec_385.jpg,43,7
Α,0.34428401566085387,3183,2747,3287,2839,images\homer2\txt13\P_Hamb_graec_385.jpg,43,8
Ν,0.9774788118153467,3290,2764,3397,2852,images\homer2\txt13\P_Hamb_graec_385.jpg,43,9
Ν,0.5308492275571902,3364,2751,3455,2844,images\homer2\txt13\P_Hamb_graec_385.jpg,43,10
Ο,0.4311712384813712,3441,2757,3554,2849,images\homer2\txt13\P_Hamb_graec_385.jpg,43,11
Λ,0.7894812457733963,3538,2759,3610,2837,images\homer2\txt13\P_Hamb_graec_385.jpg,43,12
Α,0.8104529067454296,3584,2753,3666,2837,images\homer2\txt13\P_Hamb_graec_385.jpg,43,13
Ι,0.9550280105328314,3647,2750,3702,2842,images\homer2\txt13\P_Hamb_graec_385.jpg,43,14
Ν,0.3182962616604366,3684,2748,3780,2839,images\homer2\txt13\P_Hamb_graec_385.jpg,43,15
Ο,0.6734823637192934,3762,2756,3861,2836,images\homer2\txt13\P_Hamb_graec_385.jpg,43,16
Η,0.6208309908923532,3844,2747,3953,2838,images\homer2\txt13\P_Hamb_graec_385.jpg,43,17
Ε,0.24528531923037597,3937,2744,4037,2833,images\homer2\txt13\P_Hamb_graec_385.jpg,43,18
Φ,0.9859267460416,4021,2733,4135,2850,images\homer2\txt13\P_Hamb_graec_385.jpg,43,19
Ε,0.4721815218314427,4114,2755,4203,2839,images\homer2\txt13\P_Hamb_graec_385.jpg,43,20
Ϲ,0.3531919129278192,4189,2742,4237,2842,images\homer2\txt13\P_Hamb_graec_385.jpg,43,21
Τ,0.8766622304011323,4219,2748,4326,2859,images\homer2\txt13\P_Hamb_graec_385.jpg,43,22
Ν,0.5841973024951864,4307,2754,4412,2864,images\homer2\txt13\P_Hamb_graec_385.jpg,43,23
Θ,0.5008267192296153,4389,2783,4516,2886,images\homer2\txt13\P_Hamb_graec_385.jpg,43,24
Η,0.8801175388742872,4495,2788,4615,2880,images\homer2\txt13\P_Hamb_graec_385.jpg,43,25
Ν,0.5251058782869517,4595,2786,4701,2884,images\homer2\txt13\P_Hamb_graec_385.jpg,43,26
Ε,0.3914939056255546,4689,2788,4798,2880,images\homer2\txt13\P_Hamb_graec_385.jpg,43,27
Ο,0.6845740072004717,4808,2766,4900,2868,images\homer2\txt13\P_Hamb_graec_385.jpg,43,28
Ι,0.9744909975233929,4889,2757,4942,2866,images\homer2\txt13\P_Hamb_graec_385.jpg,43,29
Κ,0.7399108757496106,4934,2755,5038,2861,images\homer2\txt13\P_Hamb_graec_385.jpg,43,30
Ω,0.9448054596343315,5058,2770,5175,2850,images\homer2\txt13\P_Hamb_graec_385.jpg,43,31
Ϲ,0.992389731945558,5159,2767,5280,2855,images\homer2\txt13\P_Hamb_graec_385.jpg,43,32
Ε,0.9736367937399472,1254,2820,1347,2920,images\homer2\txt13\P_Hamb_graec_385.jpg,44,0
Ι,0.6183942301588494,1333,2830,1384,2920,images\homer2\txt13\P_Hamb_graec_385.jpg,44,1
Μ,0.9412911885766282,1370,2825,1485,2910,images\homer2\txt13\P_Hamb_graec_385.jpg,44,2
Ι,0.1817028696639784,1440,2823,1524,2904,images\homer2\txt13\P_Hamb_graec_385.jpg,44,3
Ε,0.9832240367609623,2493,2882,2609,2982,images\homer2\txt13\P_Hamb_graec_385.jpg,45,0
Ι,0.28311334269859073,2589,2876,2671,2975,images\homer2\txt13\P_Hamb_graec_385.jpg,45,1
Τ,0.9337423294098188,2649,2886,2760,2984,images\homer2\txt13\P_Hamb_graec_385.jpg,45,2
Ο,0.8843659925143882,2737,2901,2833,2986,images\homer2\txt13\P_Hamb_graec_385.jpg,45,3
Κ,0.9076337553874314,2807,2890,2893,2976,images\homer2\txt13\P_Hamb_graec_385.jpg,45,4
Ε,0.9374382068186341,2868,2888,2985,2977,images\homer2\txt13\P_Hamb_graec_385.jpg,45,5
Ε,0.5502341078013779,2973,2890,3078,2984,images\homer2\txt13\P_Hamb_graec_385.jpg,45,6
Χ,0.5918021706361231,3054,2877,3151,2980,images\homer2\txt13\P_Hamb_graec_385.jpg,45,7
Ε,0.9990521251730792,3136,2875,3272,2985,images\homer2\txt13\P_Hamb_graec_385.jpg,45,8
Ν,0.31421866768368256,3251,2890,3331,2982,images\homer2\txt13\P_Hamb_graec_385.jpg,45,9
Η,0.9990253781983242,3311,2889,3437,2988,images\homer2\txt13\P_Hamb_graec_385.jpg,45,10
Ϲ,0.974464418266074,3418,2895,3513,2979,images\homer2\txt13\P_Hamb_graec_385.jpg,45,11
Ε,0.3492468890999719,3499,2901,3568,2977,images\homer2\txt13\P_Hamb_graec_385.jpg,45,12
Ν,0.30890550268191497,3550,2908,3641,2983,images\homer2\txt13\P_Hamb_graec_385.jpg,45,13
Ε,0.9952205523338753,3626,2880,3741,2983,images\homer2\txt13\P_Hamb_graec_385.jpg,45,14
Ν,0.992851336741309,3724,2873,3846,2972,images\homer2\txt13\P_Hamb_graec_385.jpg,45,15
Α,0.8732207778747064,3830,2865,3940,2973,images\homer2\txt13\P_Hamb_graec_385.jpg,45,16
Μ,0.9301923126125644,3940,2873,4023,2954,images\homer2\txt13\P_Hamb_graec_385.jpg,45,17
Ε,0.8581571361152013,3996,2876,4093,2958,images\homer2\txt13\P_Hamb_graec_385.jpg,45,18
Ξ,0.7246321644997167,4068,2859,4174,2964,images\homer2\txt13\P_Hamb_graec_385.jpg,45,19
Ο,0.3908385343671777,4147,2865,4243,2977,images\homer2\txt13\P_Hamb_graec_385.jpg,45,20
Ν,0.9617645300261108,4223,2876,4348,2985,images\homer2\txt13\P_Hamb_graec_385.jpg,45,21
Δ,0.988687968478634,4323,2897,4424,3009,images\homer2\txt13\P_Hamb_graec_385.jpg,45,22
Ρ,0.6595717291333977,4402,2904,4505,3022,images\homer2\txt13\P_Hamb_graec_385.jpg,45,23
Ο,0.5404879445276434,4473,2911,4597,3016,images\homer2\txt13\P_Hamb_graec_385.jpg,45,24
Ν,0.9268186908705005,4580,2909,4702,3012,images\homer2\txt13\P_Hamb_graec_385.jpg,45,25
Ϲ,0.36468198213444414,4890,2901,4999,2993,images\homer2\txt13\P_Hamb_graec_385.jpg,46,0
Ε,0.9829245242975692,4979,2897,5105,2994,images\homer2\txt13\P_Hamb_graec_385.jpg,46,1
Ι,0.9776723813900982,5089,2886,5141,2985,images\homer2\txt13\P_Hamb_graec_385.jpg,46,2
Δ,0.9646304903272243,5126,2886,5228,2978,images\homer2\txt13\P_Hamb_graec_385.jpg,46,3
Ε,0.996146104582487,5211,2885,5333,2995,images\homer2\txt13\P_Hamb_graec_385.jpg,46,4
Ν,0.5765485910863811,5316,2881,5407,2984,images\homer2\txt13\P_Hamb_graec_385.jpg,46,5
Ν,0.8544983438705707,1235,2966,1334,3071,images\homer2\txt13\P_Hamb_graec_385.jpg,47,0
Ε,0.9753434031663478,1321,2968,1448,3075,images\homer2\txt13\P_Hamb_graec_385.jpg,47,1
Α,0.997993529928311,2466,3006,2603,3117,images\homer2\txt13\P_Hamb_graec_385.jpg,48,0
Α,0.533095268851577,2574,3003,2659,3099,images\homer2\txt13\P_Hamb_graec_385.jpg,48,1
Κ,0.8073958555396824,2633,3002,2748,3101,images\homer2\txt13\P_Hamb_graec_385.jpg,48,2
Ο,0.7714670527999034,2732,3018,2835,3103,images\homer2\txt13\P_Hamb_graec_385.jpg,48,3
Υ,0.990484304480668,2812,3021,2918,3112,images\homer2\txt13\P_Hamb_graec_385.jpg,48,4
Π,0.9776772499472028,2900,3013,3045,3126,images\homer2\txt13\P_Hamb_graec_385.jpg,48,5
Χ,0.24145921413752497,3124,3015,3258,3105,images\homer2\txt13\P_Hamb_graec_385.jpg,49,0
Η,0.9833889092079825,3258,3027,3379,3113,images\homer2\txt13\P_Hamb_graec_385.jpg,49,1
Λ,0.6930150708330297,3360,3020,3481,3113,images\homer2\txt13\P_Hamb_graec_385.jpg,49,2
Τ,0.9154739852077047,3439,3023,3550,3116,images\homer2\txt13\P_Hamb_graec_385.jpg,49,3
Ο,0.949449131505208,3524,3023,3653,3113,images\homer2\txt13\P_Hamb_graec_385.jpg,49,4
Τ,0.9888248376700732,3634,3024,3751,3127,images\homer2\txt13\P_Hamb_graec_385.jpg,49,5
Ρ,0.8795883829605018,3727,3017,3833,3121,images\homer2\txt13\P_Hamb_graec_385.jpg,49,6
Ε,0.4618473738526569,3817,3025,3904,3117,images\homer2\txt13\P_Hamb_graec_385.jpg,49,7
Ϲ,0.2200366959067381,3876,3044,3964,3136,images\homer2\txt13\P_Hamb_graec_385.jpg,49,8
Ο,0.5231517613713939,3954,3061,4068,3141,images\homer2\txt13\P_Hamb_graec_385.jpg,49,9
Ν,0.9856083724125829,4045,3043,4176,3139,images\homer2\txt13\P_Hamb_graec_385.jpg,49,10
Κ,0.9771038080244119,4156,3028,4276,3136,images\homer2\txt13\P_Hamb_graec_385.jpg,49,11
Χ,0.3814548886096858,4235,3039,4341,3121,images\homer2\txt13\P_Hamb_graec_385.jpg,49,12
Ε,0.9581285809082625,4318,3029,4428,3123,images\homer2\txt13\P_Hamb_graec_385.jpg,49,13
Ι,0.43824899950231255,4400,3037,4465,3130,images\homer2\txt13\P_Hamb_graec_385.jpg,49,14
Τ,0.9795278311978924,4447,3045,4550,3141,images\homer2\txt13\P_Hamb_graec_385.jpg,49,15
Ω,0.27984185825239727,4529,3044,4639,3127,images\homer2\txt13\P_Hamb_graec_385.jpg,49,16
Φ,0.16311503058378654,4612,3045,4687,3126,images\homer2\txt13\P_Hamb_graec_385.jpg,49,17
Η,0.947111754834466,4676,3035,4810,3135,images\homer2\txt13\P_Hamb_graec_385.jpg,49,18
Ϲ,0.3935911697771022,4792,3037,4901,3130,images\homer2\txt13\P_Hamb_graec_385.jpg,49,19
Π,0.33037866442359337,4994,3019,5107,3122,images\homer2\txt13\P_Hamb_graec_385.jpg,50,0
Κ,0.9702751283828148,5087,3022,5192,3125,images\homer2\txt13\P_Hamb_graec_385.jpg,50,1
Δ,0.9363541430774218,2461,3140,2590,3244,images\homer2\txt13\P_Hamb_graec_385.jpg,51,0
Ε,0.9990750104690153,2569,3147,2695,3243,images\homer2\txt13\P_Hamb_graec_385.jpg,51,1
Ϲ,0.8716170838924135,2712,3141,2812,3229,images\homer2\txt13\P_Hamb_graec_385.jpg,51,2
Α,0.4424814638163873,2781,3142,2915,3240,images\homer2\txt13\P_Hamb_graec_385.jpg,51,3
Α,0.522108262913887,2897,3142,3032,3254,images\homer2\txt13\P_Hamb_graec_385.jpg,51,4
Λ,0.8567292865611448,3009,3165,3106,3253,images\homer2\txt13\P_Hamb_graec_385.jpg,51,5
Ε,0.8917122644263469,3091,3188,3196,3266,images\homer2\txt13\P_Hamb_graec_385.jpg,51,6
Ξ,0.6078970636905201,3194,3187,3285,3260,images\homer2\txt13\P_Hamb_graec_385.jpg,51,7
Τ,0.33253703488758374,4000,3153,4064,3215,images\homer2\txt13\P_Hamb_graec_385.jpg,52,0
Κ,0.5249862409553989,3387,3162,3549,3266,images\homer2\txt13\P_Hamb_graec_385.jpg,53,0
Ρ,0.4136236671355003,3532,3176,3618,3268,images\homer2\txt13\P_Hamb_graec_385.jpg,53,1
Ε,0.49115110448468347,3608,3146,3707,3230,images\homer2\txt13\P_Hamb_graec_385.jpg,53,2
Μ,0.9902963157923981,3691,3146,3814,3236,images\homer2\txt13\P_Hamb_graec_385.jpg,53,3
Τ,0.9061143868707353,3787,3147,3884,3247,images\homer2\txt13\P_Hamb_graec_385.jpg,53,4
Ε,0.20120743749685346,3860,3172,3944,3261,images\homer2\txt13\P_Hamb_graec_385.jpg,53,5
Τ,0.5247226137286815,3923,3187,4051,3278,images\homer2\txt13\P_Hamb_graec_385.jpg,53,6
Α,0.9965446289581454,4039,3171,4134,3273,images\homer2\txt13\P_Hamb_graec_385.jpg,53,7
Ρ,0.909115871492091,4113,3174,4198,3284,images\homer2\txt13\P_Hamb_graec_385.jpg,53,8
Η,0.9997567907143159,4181,3170,4314,3271,images\homer2\txt13\P_Hamb_graec_385.jpg,53,9
Ι,0.6465447652646156,4298,3174,4367,3269,images\homer2\txt13\P_Hamb_graec_385.jpg,53,10
Φ,0.9799713077755868,4361,3135,4487,3303,images\homer2\txt13\P_Hamb_graec_385.jpg,53,11
Ι,0.9460528450439872,4461,3182,4514,3278,images\homer2\txt13\P_Hamb_graec_385.jpg,53,12
Λ,0.5005034902059343,4494,3178,4579,3267,images\homer2\txt13\P_Hamb_graec_385.jpg,53,13
Ω,0.31073449822047505,4564,3183,4698,3264,images\homer2\txt13\P_Hamb_graec_385.jpg,53,14
Α,0.38360555908770444,4658,3183,4717,3262,images\homer2\txt13\P_Hamb_graec_385.jpg,53,15
Ι,0.9791179987165406,4705,3192,4761,3282,images\homer2\txt13\P_Hamb_graec_385.jpg,53,16
Μ,0.9990478119714106,4765,3166,4904,3267,images\homer2\txt13\P_Hamb_graec_385.jpg,53,17
Ε,0.9876616974048033,4887,3167,5023,3277,images\homer2\txt13\P_Hamb_graec_385.jpg,53,18
Ν,0.7682590912472033,5002,3172,5099,3263,images\homer2\txt13\P_Hamb_graec_385.jpg,53,19
Ε,0.2526125798333062,5000,3273,5068,3340,images\homer2\txt13\P_Hamb_graec_385.jpg,54,0
Δ,0.38967153958405926,3829,3283,3897,3349,images\homer2\txt13\P_Hamb_graec_385.jpg,55,0
Ο,0.5626622120301433,2477,3286,2584,3391,images\homer2\txt13\P_Hamb_graec_385.jpg,56,0
Ο,0.8355769365365128,2557,3284,2676,3387,images\homer2\txt13\P_Hamb_graec_385.jpg,56,1
Μ,0.9975498683769507,2627,3286,2755,3390,images\homer2\txt13\P_Hamb_graec_385.jpg,56,2
Ε,0.8428700022517795,2731,3300,2836,3398,images\homer2\txt13\P_Hamb_graec_385.jpg,56,3
Η,0.9471890806220807,2812,3297,2919,3398,images\homer2\txt13\P_Hamb_graec_385.jpg,56,4
Α,0.8877999173208669,2902,3299,3020,3408,images\homer2\txt13\P_Hamb_graec_385.jpg,56,5
Ρ,0.7281203505779212,2988,3297,3077,3422,images\homer2\txt13\P_Hamb_graec_385.jpg,56,6
Φ,0.9843443087280065,3051,3252,3161,3473,images\homer2\txt13\P_Hamb_graec_385.jpg,56,7
Ι,0.8832669920481585,3146,3307,3193,3402,images\homer2\txt13\P_Hamb_graec_385.jpg,56,8
Λ,0.9010754997512201,3179,3306,3265,3391,images\homer2\txt13\P_Hamb_graec_385.jpg,56,9
Η,0.3565758041489237,3253,3315,3341,3394,images\homer2\txt13\P_Hamb_graec_385.jpg,56,10
Τ,0.954615511583154,3307,3311,3424,3414,images\homer2\txt13\P_Hamb_graec_385.jpg,56,11
Η,0.9985163772457872,3402,3308,3534,3405,images\homer2\txt13\P_Hamb_graec_385.jpg,56,12
Π,0.5962134380939602,3522,3302,3688,3424,images\homer2\txt13\P_Hamb_graec_385.jpg,56,13
Γ,0.8727404844488645,3664,3307,3754,3409,images\homer2\txt13\P_Hamb_graec_385.jpg,56,14
Ε,0.9968952124712078,3728,3315,3844,3408,images\homer2\txt13\P_Hamb_graec_385.jpg,56,15
Γ,0.6496180196487957,3823,3337,3925,3408,images\homer2\txt13\P_Hamb_graec_385.jpg,56,16
Α,0.40027852850395496,3945,3311,4072,3417,images\homer2\txt13\P_Hamb_graec_385.jpg,56,17
Ε,0.4441196147715919,4042,3320,4181,3418,images\homer2\txt13\P_Hamb_graec_385.jpg,56,18
Θ,0.5938564311430575,4130,3319,4205,3405,images\homer2\txt13\P_Hamb_graec_385.jpg,56,19
Α,0.9583542284111014,4187,3323,4279,3416,images\homer2\txt13\P_Hamb_graec_385.jpg,56,20
Ν,0.9822186379246799,4260,3324,4382,3420,images\homer2\txt13\P_Hamb_graec_385.jpg,56,21
Ο,0.969906674738086,4367,3338,4456,3417,images\homer2\txt13\P_Hamb_graec_385.jpg,56,22
Ν,0.9899448540955995,4442,3321,4570,3416,images\homer2\txt13\P_Hamb_graec_385.jpg,56,23
Ε,0.9939694972507004,4568,3318,4692,3416,images\homer2\txt13\P_Hamb_graec_385.jpg,56,24
Ι,0.8032963729293467,4671,3322,4720,3417,images\homer2\txt13\P_Hamb_graec_385.jpg,56,25
Τ,0.5765105087472214,4709,3325,4802,3423,images\homer2\txt13\P_Hamb_graec_385.jpg,56,26
Η,0.44510066164236695,4781,3311,4892,3422,images\homer2\txt13\P_Hamb_graec_385.jpg,56,27
Ε,0.27504938978295973,4871,3309,4998,3412,images\homer2\txt13\P_Hamb_graec_385.jpg,56,28
Ι,0.5276565388633723,4946,3300,5020,3413,images\homer2\txt13\P_Hamb_graec_385.jpg,56,29
Δ,0.4253039309585802,5002,3314,5108,3413,images\homer2\txt13\P_Hamb_graec_385.jpg,56,30
Ι,0.9879242630924905,2489,3428,2553,3534,images\homer2\txt13\P_Hamb_graec_385.jpg,57,0
Ϲ,0.8284440107859995,2539,3437,2639,3532,images\homer2\txt13\P_Hamb_graec_385.jpg,57,1
Ο,0.7013405479584265,2618,3444,2732,3531,images\homer2\txt13\P_Hamb_graec_385.jpg,57,2
Ν,0.8007687504200982,2718,3441,2824,3525,images\homer2\txt13\P_Hamb_graec_385.jpg,57,3
Π,0.21377955627220332,2809,3443,2899,3532,images\homer2\txt13\P_Hamb_graec_385.jpg,57,4
Τ,0.48710715013287437,2842,3432,2978,3537,images\homer2\txt13\P_Hamb_graec_385.jpg,57,5
Ρ,0.9632633708039627,2951,3439,3038,3567,images\homer2\txt13\P_Hamb_graec_385.jpg,57,6
Ε,0.6652362412519578,3023,3455,3122,3546,images\homer2\txt13\P_Hamb_graec_385.jpg,57,7
Φ,0.9608609514136417,3096,3390,3231,3598,images\homer2\txt13\P_Hamb_graec_385.jpg,57,8
Ι,0.6425114191914321,3212,3444,3265,3538,images\homer2\txt13\P_Hamb_graec_385.jpg,57,9
Ν,0.5578808992671509,3255,3454,3358,3537,images\homer2\txt13\P_Hamb_graec_385.jpg,57,10
Ε,0.37318934808204063,3345,3464,3406,3542,images\homer2\txt13\P_Hamb_graec_385.jpg,57,11
Τ,0.6989448105594708,3376,3449,3466,3540,images\homer2\txt13\P_Hamb_graec_385.jpg,57,12
Α,0.9995383246915881,3442,3445,3543,3546,images\homer2\txt13\P_Hamb_graec_385.jpg,57,13
Ϲ,0.9961036069796846,3527,3458,3623,3546,images\homer2\txt13\P_Hamb_graec_385.jpg,57,14
Τ,0.23410693210452665,3594,3464,3663,3550,images\homer2\txt13\P_Hamb_graec_385.jpg,57,15
Ν,0.9886737602149605,3641,3457,3739,3546,images\homer2\txt13\P_Hamb_graec_385.jpg,57,16
Α,0.9965262484396098,3720,3450,3811,3552,images\homer2\txt13\P_Hamb_graec_385.jpg,57,17
Γ,0.5465592983732576,3785,3459,3874,3552,images\homer2\txt13\P_Hamb_graec_385.jpg,57,18
