glyph,certainty,min_x,min_y,max_x,max_y,image_path,line,number
Ϲ,0.7637210207938236,3616,1367,3671,1419,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,0
Α,0.9803719447985964,3660,1364,3717,1419,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,1
Ρ,0.9978581941702022,3714,1362,3756,1417,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,2
Η,0.99984403096097,3757,1360,3822,1415,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,3
Ι,0.936805212785603,3820,1362,3854,1415,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,4
Ο,0.9964364770006086,3850,1363,3904,1415,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,5
Ϲ,0.9830156624431163,3898,1359,3953,1414,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,38,6
Ο,0.9953667340889668,2027,1390,2076,1440,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,39,0
Ν,0.999671461356804,2075,1384,2141,1438,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,39,1
Τ,0.9709660720878012,2134,1383,2198,1436,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,39,2
Ε,0.999568883892905,2187,1383,2239,1436,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,39,3
Ν,0.32894848395717535,4138,1404,4190,1463,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,0
Ι,0.9060218184202954,4185,1406,4216,1460,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,1
Α,0.9966202915433243,4211,1403,4270,1459,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,2
Μ,0.9995851537097019,4260,1401,4345,1457,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,3
Ε,0.7842119066556192,4337,1397,4393,1450,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,4
Λ,0.9886003033828181,4383,1395,4428,1450,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,5
Α,0.9974280227805525,4419,1391,4471,1446,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,6
Ι,0.9966928420527476,4463,1390,4498,1443,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,7
Ν,0.9996973014646734,4495,1382,4559,1443,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,8
Α,0.9992318898211814,4556,1379,4607,1434,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,40,9
Ρ,0.9732149593168651,941,1411,980,1463,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,0
Ο,0.9975627687777658,975,1410,1028,1461,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,1
Ν,0.9998822045625136,1028,1408,1089,1460,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,2
Τ,0.8225959810593223,1082,1405,1141,1459,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,3
Ε,0.8871407140519308,1132,1409,1178,1458,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,4
Ι,0.9975727637410766,1173,1404,1207,1460,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,5
Χ,0.9944290113044497,1204,1406,1259,1459,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,6
Ο,0.9957078580574448,1253,1407,1305,1455,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,7
Ν,0.9994855815397099,1303,1405,1368,1456,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,8
Κ,0.9966441185482278,1367,1405,1426,1461,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,9
Ρ,0.9782783944182306,1421,1405,1465,1460,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,10
Α,0.7949936953554889,1458,1403,1510,1459,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,11
Π,0.9973389833702068,1503,1400,1580,1459,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,12
Α,0.6444453886167539,1574,1399,1631,1456,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,13
Ο,0.6008013134218122,1626,1401,1679,1455,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,14
Ο,0.9831114727469179,1678,1399,1735,1453,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,41,15
Θ,0.4742211313002974,3077,1428,3132,1484,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,0
Ω,0.9981714340785137,3128,1428,3206,1482,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,1
Ν,0.9998298604915807,3206,1427,3271,1482,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,2
Ι,0.3492668428289785,3264,1427,3319,1484,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,3
Η,0.2633874120082341,3311,1430,3370,1481,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,4
Π,0.6371674561215583,3359,1430,3416,1483,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,5
Ε,0.8747523155760701,3408,1432,3456,1482,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,6
Δ,0.9981245125769866,3448,1429,3508,1483,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,7
Η,0.999799579249635,3502,1430,3564,1484,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,8
Δ,0.9994339994074956,3557,1429,3626,1483,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,9
Η,0.994117991592182,3619,1433,3679,1481,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,10
Ε,0.8310676966315391,3675,1426,3731,1480,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,11
Χ,0.9936909118883106,3721,1426,3780,1480,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,12
Ε,0.9994341808376773,3773,1427,3823,1478,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,13
Ι,0.9993137464937814,3821,1425,3857,1479,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,14
Ν,0.9998391084200299,3857,1422,3921,1479,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,15
Ι,0.5979381135815088,3918,1423,3955,1479,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,42,16
Ο,0.9944339936908624,502,1431,554,1482,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,43,0
Α,0.9788657885710044,1996,1455,2051,1508,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,0
Λ,0.8652459654528261,2045,1451,2097,1505,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,1
Η,0.6805095854906739,2090,1450,2142,1502,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,2
Δ,0.9953035152082224,2131,1450,2194,1502,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,3
Ν,0.9989935266115617,2193,1453,2254,1503,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,4
Α,0.9991243582706494,2250,1448,2311,1504,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,5
Ϲ,0.9964306909403308,2297,1447,2353,1503,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,44,6
Τ,0.2690961662403729,862,1479,916,1532,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,0
Ρ,0.5171125099802397,911,1475,956,1532,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,1
Υ,0.6660808808162351,951,1475,1003,1530,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,2
Π,0.9978188443066311,997,1473,1066,1527,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,3
Υ,0.9737477220452927,1063,1473,1119,1528,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,4
Ν,0.5415659607309508,1110,1475,1163,1526,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,5
Ο,0.9988826445465129,1157,1474,1207,1523,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,6
Ι,0.9822065361714152,1207,1469,1237,1521,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,7
Ο,0.9955508729058027,1234,1470,1284,1521,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,8
Π,0.9990831017668655,1279,1467,1354,1521,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,9
Ο,0.9977813848430532,1349,1469,1403,1521,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,10
Λ,0.9449234664543983,1397,1466,1455,1522,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,11
Ι,0.9777551604387928,1448,1467,1480,1520,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,12
Ν,0.9998067006496335,1478,1465,1547,1520,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,13
Ν,0.999919005044579,1549,1464,1614,1518,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,14
Η,0.9998846608888577,1615,1463,1678,1518,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,15
Ϲ,0.9971910075627589,1677,1464,1727,1515,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,45,16
Ι,0.33095978897360195,4098,1481,4145,1540,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,0
Λ,0.9596536094869788,4138,1474,4192,1531,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,1
Α,0.9978909758808941,4184,1469,4241,1526,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,2
Κ,0.9990838983424691,4233,1467,4295,1524,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,3
Η,0.9997523727921719,4294,1466,4356,1520,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,4
Θ,0.4760642690484435,4353,1464,4403,1517,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,5
Λ,0.8192972995680591,4394,1461,4447,1516,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,6
Ε,0.9988345718682643,4439,1459,4490,1513,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,7
Λ,0.993397435589742,4485,1455,4541,1511,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,8
Η,0.4624476865035241,4533,1455,4595,1506,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,9
Π,0.9924827953086949,4563,1453,4631,1508,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,10
Τ,0.666654634190668,4632,1451,4681,1505,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,11
Ο,0.9910778518541462,4671,1453,4726,1506,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,46,12
Κ,0.9971806214570852,499,1488,557,1543,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,47,0
Ι,0.25023887732108496,550,1488,592,1542,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,47,1
Φ,0.9788451119048921,3335,1489,3403,1558,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,0
Ι,0.9918594307828998,3400,1496,3429,1548,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,1
Δ,0.9992298530325602,3422,1496,3491,1551,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,2
Ρ,0.989113471474921,3484,1496,3524,1550,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,3
Υ,0.9947082285160254,3519,1493,3579,1551,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,4
Φ,0.9921026974512696,3570,1466,3649,1579,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,5
Η,0.9995236931990313,3646,1493,3708,1545,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,6
Ϲ,0.9654197705995627,3707,1492,3758,1542,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,7
Α,0.9989337351496842,3750,1488,3802,1543,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,8
Λ,0.9963121862666239,3795,1489,3850,1544,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,9
Ο,0.992502439014968,3844,1492,3895,1544,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,10
Χ,0.9951034871745555,3891,1491,3956,1548,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,48,11
Ε,0.9992717886850421,3036,1494,3088,1546,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,49,0
Κ,0.9793771315727358,3083,1491,3140,1548,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,49,1
Α,0.9983555074654533,3131,1492,3183,1549,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,49,2
Ι,0.9763419437455252,3177,1492,3210,1547,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,49,3
Α,0.2551431623434824,1948,1520,1997,1570,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,50,0
Ϲ,0.9543219246285576,1993,1518,2040,1570,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,50,1
Θ,0.9915510396447763,2036,1516,2088,1570,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,50,2
Η,0.9974720223102185,2085,1511,2148,1568,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,50,3
Ν,0.9998149143144655,2144,1510,2208,1568,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,50,4
Α,0.4357489868926085,850,1542,914,1592,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,0
Ι,0.9934156739534494,911,1540,946,1593,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,1
Π,0.9959185867340987,941,1538,1015,1593,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,2
Π,0.9983067619805411,1007,1536,1082,1592,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,3
Ο,0.9994949360619327,1076,1538,1132,1587,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,4
Ϲ,0.9434996431748703,1126,1537,1176,1588,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,5
Τ,0.9827503751650047,1165,1535,1222,1588,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,6
Ε,0.9997926557553106,1216,1535,1267,1586,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,7
Κ,0.9988564232982345,1262,1532,1321,1588,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,8
Α,0.9976708024373093,1312,1532,1364,1583,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,9
Ι,0.9869629249120727,1358,1530,1395,1585,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,10
Α,0.998572337793729,1392,1531,1447,1584,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,11
Ν,0.99988841932411,1443,1529,1509,1584,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,12
Τ,0.9987581974625488,1501,1529,1560,1582,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,13
Ι,0.9988335648097676,1561,1531,1590,1580,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,14
Φ,0.7997839211166576,1594,1519,1703,1590,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,15
Ο,0.9991628778450431,1649,1529,1707,1583,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,16
Ϲ,0.9301304719618733,1700,1528,1745,1577,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,51,17
Τ,0.997036986720531,482,1552,543,1603,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,52,0
Ο,0.5066858550382224,536,1554,591,1601,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,52,1
Δ,0.9910680653584035,2966,1554,3027,1607,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,0
Ο,0.991794592490852,3022,1557,3078,1607,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,1
Μ,0.9997051863973124,3071,1557,3141,1608,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,2
Ο,0.9982846649204669,3139,1559,3193,1608,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,3
Ϲ,0.9892381102493137,3188,1559,3241,1611,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,4
Η,0.9758421449723719,3237,1557,3309,1612,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,5
Ω,0.757434505213361,3310,1560,3375,1614,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,6
Ι,0.42572836796803454,3366,1562,3408,1614,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,7
Π,0.53532282915723,3401,1562,3448,1613,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,8
Η,0.4027093642143959,3439,1563,3487,1613,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,9
Λ,0.8639306641837973,3477,1561,3534,1616,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,10
Η,0.9994832222008829,3528,1561,3589,1615,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,11
Θ,0.8825928406025549,3585,1561,3636,1614,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,12
Π,0.821764161224852,3627,1560,3682,1612,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,13
Ο,0.9987526437130275,3676,1562,3728,1612,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,14
Ν,0.9998907666363201,3725,1557,3786,1611,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,15
Δ,0.9996309086221122,3782,1556,3841,1611,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,16
Ε,0.999808431315425,3835,1558,3886,1609,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,17
Κ,0.9942824345072191,3883,1556,3943,1611,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,18
Ι,0.336643075422709,3930,1554,3983,1608,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,19
Η,0.2504928353180698,3975,1553,4028,1606,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,20
Ν,0.6086494034003769,4020,1550,4084,1604,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,21
Η,0.5261457137354428,4078,1549,4131,1601,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,22
Δ,0.9987253351583926,4122,1544,4182,1599,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,23
Α,0.9993267597424002,4174,1541,4228,1596,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,24
Ρ,0.9199887055268002,4221,1538,4257,1591,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,25
Δ,0.9980939577885604,4252,1536,4308,1589,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,26
Α,0.9997996827493538,4298,1535,4352,1589,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,27
Ν,0.9998819313172893,4350,1532,4415,1585,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,28
Ο,0.9956297683282812,4411,1529,4464,1582,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,29
Ϲ,0.8553631600942484,4458,1526,4508,1581,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,30
Α,0.9988696895311182,4498,1522,4552,1579,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,31
Ν,0.9999013766339697,4549,1517,4613,1572,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,32
Η,0.9996554212301005,4613,1515,4675,1572,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,33
Ρ,0.9953906398539866,4673,1512,4708,1567,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,53,34
Ϲ,0.6796875956537533,1868,1586,1930,1639,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,54,0
Ω,0.31035923821417355,1923,1586,1981,1635,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,54,1
Κ,0.9906815475656767,1315,1596,1373,1649,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,55,0
Λ,0.9240943315196898,1367,1596,1420,1650,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,55,1
Ε,0.9890713668120122,1413,1593,1461,1648,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,55,2
Ι,0.9948653166659994,1456,1596,1485,1646,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,55,3
Δ,0.9991604479892982,1479,1591,1541,1646,images\homer2\txt122\Bodleian_Library_MS_Gr_class_a_1_P_1_10_00006_frame_6.jpg,55,4
